timestamp,open,high,low,close,volume,hour,minute,is_asia,is_ny_am
2025-02-25 05:00:00-05:00,1.0473249999999998,1.04735,1.04661,1.04728,15486.33983052522,5,0,False,False
2025-02-25 06:00:00-05:00,1.047325,1.0489449999999998,1.04719,1.04894,13993.149828784168,6,0,False,False
2025-02-25 07:00:00-05:00,1.0490050000000002,1.049995,1.048875,1.0493649999999999,23741.849812179804,7,0,False,False
2025-02-25 08:00:00-05:00,1.04951,1.05094,1.049445,1.05002,24913.859776310623,8,0,False,False
2025-02-25 09:00:00-05:00,1.0499399999999999,1.050415,1.0492650000000001,1.050255,19997.54978259653,9,0,False,False
2025-02-25 10:00:00-05:00,1.050595,1.051765,1.049535,1.049855,31770.479688711464,10,0,False,True
2025-02-25 11:00:00-05:00,1.04981,1.0505849999999999,1.0495100000000002,1.04977,24488.269815310836,11,0,False,False
2025-02-25 12:00:00-05:00,1.0497649999999998,1.050225,1.048475,1.050225,13709.189940392971,12,0,False,False
2025-02-25 13:00:00-05:00,1.0503,1.051615,1.0503,1.0508449999999998,12428.579932369292,13,0,False,False
2025-02-25 14:00:00-05:00,1.0511149999999998,1.05126,1.0505149999999999,1.05106,10969.729949764907,14,0,False,False
2025-02-25 15:00:00-05:00,1.0511,1.051895,1.0509849999999998,1.05164,9885.879974231124,15,0,False,False
2025-02-25 16:00:00-05:00,1.05164,1.05175,1.0513,1.0513,4717.919946067035,16,0,False,False
2025-02-25 17:00:00-05:00,1.05149,1.05149,1.05129,1.05136,2751.539981685579,17,0,False,False
2025-02-25 18:00:00-05:00,1.05145,1.05228,1.0514000000000001,1.052065,6164.179958768189,18,0,False,False
2025-02-25 19:00:00-05:00,1.052015,1.05247,1.052015,1.0523,6531.139931306243,19,0,False,False
2025-02-25 20:00:00-05:00,1.05214,1.052325,1.051415,1.051525,11865.699857912958,20,0,False,False
2025-02-25 21:00:00-05:00,1.051605,1.05163,1.050475,1.05064,14224.239844940603,21,0,False,False
2025-02-25 22:00:00-05:00,1.050605,1.05085,1.0501749999999999,1.05045,10694.189880408347,22,0,False,False
2025-02-25 23:00:00-05:00,1.050405,1.050545,1.04972,1.049725,6355.299926772714,23,0,False,False
2025-02-26 00:00:00-05:00,1.0497299999999998,1.0497999999999998,1.049065,1.049155,12016.529888562858,0,0,True,False
2025-02-26 01:00:00-05:00,1.0492249999999999,1.049625,1.04879,1.049445,14815.549847699702,1,0,True,False
2025-02-26 02:00:00-05:00,1.04956,1.05008,1.049305,1.049395,18075.629830509424,2,0,True,False
2025-02-26 03:00:00-05:00,1.0493350000000001,1.05096,1.0493350000000001,1.0502600000000002,25892.249765209854,3,0,True,False
2025-02-26 04:00:00-05:00,1.05015,1.05031,1.04952,1.04971,18438.3898274377,4,0,True,False
2025-02-26 05:00:00-05:00,1.0496050000000001,1.05006,1.04915,1.049775,19258.98979575187,5,0,False,False
2025-02-26 06:00:00-05:00,1.04975,1.0502099999999999,1.048745,1.04916,14135.21983037889,6,0,False,False
2025-02-26 07:00:00-05:00,1.049115,1.04946,1.04752,1.04767,19029.15982453525,7,0,False,False
2025-02-26 08:00:00-05:00,1.0478399999999999,1.049415,1.0478399999999999,1.0484200000000001,23764.10977809131,8,0,False,False
2025-02-26 09:00:00-05:00,1.048305,1.0492,1.048305,1.04898,23017.229748182,9,0,False,False
2025-02-26 10:00:00-05:00,1.048895,1.0506950000000002,1.04802,1.050595,32355.46969831735,10,0,False,True
2025-02-26 11:00:00-05:00,1.050715,1.05145,1.05024,1.05137,26218.319849409163,11,0,False,False
2025-02-26 12:00:00-05:00,1.051265,1.05234,1.0483850000000001,1.04924,39794.54979868233,12,0,False,False
2025-02-26 13:00:00-05:00,1.0493350000000001,1.050045,1.048595,1.04882,29483.389905378222,13,0,False,False
2025-02-26 14:00:00-05:00,1.048765,1.0492949999999999,1.04826,1.04911,17645.06989762187,14,0,False,False
2025-02-26 15:00:00-05:00,1.049055,1.049055,1.0480900000000002,1.048625,10859.409991197288,15,0,False,False
2025-02-26 16:00:00-05:00,1.048735,1.048745,1.047865,1.0484550000000001,7107.658035643399,16,0,False,False
2025-02-26 17:00:00-05:00,1.0484,1.04885,1.048395,1.0487549999999999,2698.3499787449837,17,0,False,False
2025-02-26 18:00:00-05:00,1.048675,1.04925,1.048675,1.048805,3444.079970702529,18,0,False,False
2025-02-26 19:00:00-05:00,1.0485449999999998,1.04858,1.0477349999999999,1.0477400000000001,7958.93993704766,19,0,False,False
2025-02-26 20:00:00-05:00,1.0474999999999999,1.04833,1.047325,1.04783,12621.709866389632,20,0,False,False
2025-02-26 21:00:00-05:00,1.0478399999999999,1.04804,1.047075,1.0471,15795.259844467044,21,0,False,False
2025-02-26 22:00:00-05:00,1.04718,1.047425,1.04657,1.04657,11444.889904357493,22,0,False,False
2025-02-26 23:00:00-05:00,1.046475,1.04694,1.045925,1.046295,11555.229895368218,23,0,False,False
2025-02-27 00:00:00-05:00,1.0462099999999999,1.0465200000000001,1.0462099999999999,1.0465049999999998,11163.759898535907,0,0,True,False
2025-02-27 01:00:00-05:00,1.04653,1.047265,1.04642,1.04718,12650.279881447554,1,0,True,False
2025-02-27 02:00:00-05:00,1.047015,1.047975,1.046885,1.0475400000000001,14197.489863753319,2,0,True,False
2025-02-27 03:00:00-05:00,1.04744,1.047965,1.0470700000000002,1.04785,22945.369800396264,3,0,True,False
2025-02-27 04:00:00-05:00,1.0477699999999999,1.0484499999999999,1.04763,1.0484200000000001,17018.669813089073,4,0,True,False
2025-02-27 05:00:00-05:00,1.048315,1.048315,1.0474350000000001,1.04816,16104.989837534726,5,0,False,False
2025-02-27 06:00:00-05:00,1.0482200000000002,1.048715,1.0475949999999998,1.0475949999999998,15456.589832633734,6,0,False,False
2025-02-27 07:00:00-05:00,1.0474899999999998,1.048265,1.047445,1.047665,20614.91981242597,7,0,False,False
2025-02-27 08:00:00-05:00,1.04792,1.048115,1.04208,1.042355,38380.55964900553,8,0,False,False
2025-02-27 09:00:00-05:00,1.0426250000000001,1.04403,1.04156,1.04202,35535.279637634754,9,0,False,False
2025-02-27 10:00:00-05:00,1.04237,1.04278,1.041,1.04151,35775.049647279084,10,0,False,True
2025-02-27 11:00:00-05:00,1.041225,1.04161,1.04035,1.041375,28308.809846043587,11,0,False,False
2025-02-27 12:00:00-05:00,1.041415,1.04172,1.04016,1.040735,19148.639948107302,12,0,False,False
2025-02-27 13:00:00-05:00,1.04087,1.0417299999999998,1.04087,1.0417299999999998,11977.969958782196,13,0,False,False
2025-02-27 14:00:00-05:00,1.0416949999999998,1.0416949999999998,1.04038,1.0404499999999999,13009.2799590379,14,0,False,False
2025-02-27 15:00:00-05:00,1.040535,1.04078,1.04016,1.04054,9729.079968392849,15,0,False,False
2025-02-27 16:00:00-05:00,1.040405,1.040405,1.0397,1.03982,6051.759940780699,16,0,False,False
2025-02-27 17:00:00-05:00,1.03985,1.040095,1.03899,1.0394800000000002,2621.659983254969,17,0,False,False
2025-02-27 18:00:00-05:00,1.039275,1.040045,1.039275,1.039385,3830.1599695906043,18,0,False,False
2025-02-27 19:00:00-05:00,1.03942,1.0402550000000002,1.03942,1.0402550000000002,9196.479904480278,19,0,False,False
2025-02-27 20:00:00-05:00,1.04028,1.040405,1.038505,1.038505,17679.07981146127,20,0,False,False
2025-02-27 21:00:00-05:00,1.0385900000000001,1.039155,1.03817,1.0382500000000001,14895.469860874116,21,0,False,False
2025-02-27 22:00:00-05:00,1.0383499999999999,1.038885,1.03815,1.03883,10141.88987597078,22,0,False,False
2025-02-27 23:00:00-05:00,1.0388600000000001,1.03904,1.0386549999999999,1.0386600000000001,7103.719912238419,23,0,False,False
2025-02-28 00:00:00-05:00,1.0387149999999998,1.0390000000000001,1.0385149999999999,1.038885,11635.99987026304,0,0,True,False
2025-02-28 01:00:00-05:00,1.03884,1.0388600000000001,1.038345,1.03878,15039.819866135716,1,0,True,False
2025-02-28 02:00:00-05:00,1.0387499999999998,1.0399349999999998,1.0386199999999999,1.03962,19682.049825243652,2,0,True,False
2025-02-28 03:00:00-05:00,1.039635,1.04043,1.039565,1.040135,21129.189745351672,3,0,True,False
2025-02-28 04:00:00-05:00,1.040675,1.040675,1.039495,1.0395400000000001,18248.48979306221,4,0,True,False
2025-02-28 05:00:00-05:00,1.0395050000000001,1.04054,1.039275,1.03993,13331.689863830805,5,0,False,False
2025-02-28 06:00:00-05:00,1.040015,1.040105,1.039415,1.039885,12486.729859367013,6,0,False,False
2025-02-28 07:00:00-05:00,1.0398450000000001,1.040755,1.0398450000000001,1.040705,13265.959853716195,7,0,False,False
2025-02-28 08:00:00-05:00,1.04081,1.0416249999999998,1.040645,1.0406900000000001,24277.11975749582,8,0,False,False
2025-02-28 09:00:00-05:00,1.0407600000000001,1.0413649999999999,1.040155,1.0409899999999999,21337.86979907751,9,0,False,False
2025-02-28 10:00:00-05:00,1.04112,1.04195,1.03974,1.039995,28255.16974594444,10,0,False,True
2025-02-28 11:00:00-05:00,1.03989,1.04105,1.03989,1.040165,29246.94985871762,11,0,False,False
2025-02-28 12:00:00-05:00,1.039995,1.04096,1.039405,1.039655,22802.339919023216,12,0,False,False
2025-02-28 13:00:00-05:00,1.039565,1.0397750000000001,1.03632,1.0363600000000002,32313.07984343916,13,0,False,False
2025-02-28 14:00:00-05:00,1.0363449999999998,1.03736,1.036045,1.03678,15872.269955143332,14,0,False,False
2025-02-28 15:00:00-05:00,1.03662,1.037675,1.03632,1.03751,14429.41986925155,15,0,False,False
2025-02-28 16:00:00-05:00,1.037245,1.037675,1.036905,1.03765,10461.229919053614,16,0,False,False
2025-03-02 17:00:00-05:00,1.04041,1.04043,1.039995,1.0404,2731.749966055155,17,0,False,False
2025-03-02 18:00:00-05:00,1.0402749999999998,1.04206,1.0400800000000001,1.041225,14193.629903033376,18,0,False,False
2025-03-02 19:00:00-05:00,1.04099,1.04199,1.040275,1.040945,16195.269845306873,19,0,False,False
2025-03-02 20:00:00-05:00,1.041015,1.0422799999999999,1.041015,1.041985,17435.699810907245,20,0,False,False
2025-03-02 21:00:00-05:00,1.0419100000000001,1.042255,1.0416500000000002,1.042,10076.179865218699,21,0,False,False
2025-03-02 22:00:00-05:00,1.04195,1.04195,1.0410599999999999,1.0416949999999998,11170.629859894514,22,0,False,False
2025-03-02 23:00:00-05:00,1.0416750000000001,1.04204,1.0416750000000001,1.041795,7499.509899176657,23,0,False,False
2025-03-03 00:00:00-05:00,1.0417299999999998,1.041935,1.04127,1.041445,10894.909889020026,0,0,True,False
2025-03-03 01:00:00-05:00,1.0414349999999999,1.0416,1.040695,1.04085,11661.039892412722,1,0,True,False
2025-03-03 02:00:00-05:00,1.040695,1.04091,1.04021,1.0405600000000002,17111.199827179313,2,0,True,False
2025-03-03 03:00:00-05:00,1.0405,1.04064,1.039055,1.0401150000000001,24785.819765277207,3,0,True,False
2025-03-03 04:00:00-05:00,1.04016,1.04284,1.04016,1.0427149999999998,15996.6798325032,4,0,True,False
2025-03-03 05:00:00-05:00,1.0435349999999999,1.04428,1.04333,1.0442,17095.57984816283,5,0,False,False
2025-03-03 06:00:00-05:00,1.0442049999999998,1.04572,1.0442049999999998,1.0452599999999999,22904.119766131043,6,0,False,False
2025-03-03 07:00:00-05:00,1.0456050000000001,1.0475599999999998,1.0456050000000001,1.04704,23756.31974349171,7,0,False,False
2025-03-03 08:00:00-05:00,1.0470000000000002,1.04762,1.04608,1.0471949999999999,20194.08981820941,8,0,False,False
2025-03-03 09:00:00-05:00,1.047145,1.0489600000000001,1.0468950000000001,1.04827,21967.069760479033,9,0,False,False
2025-03-03 10:00:00-05:00,1.0492,1.049935,1.048465,1.04847,34697.399660900235,10,0,False,True
2025-03-03 11:00:00-05:00,1.0488650000000002,1.050055,1.04854,1.04962,20901.98982988298,11,0,False,False
2025-03-03 12:00:00-05:00,1.049195,1.0496599999999998,1.04873,1.04905,12866.969900600612,12,0,False,False
2025-03-03 13:00:00-05:00,1.048875,1.049165,1.048625,1.048715,17770.639892488718,13,0,False,False
2025-03-03 14:00:00-05:00,1.048815,1.04935,1.047295,1.047295,17608.26988865435,14,0,False,False
2025-03-03 15:00:00-05:00,1.04685,1.048365,1.0467149999999998,1.048225,31059.749836087227,15,0,False,False
2025-03-03 16:00:00-05:00,1.048115,1.04925,1.048115,1.0487449999999998,9336.219926893711,16,0,False,False
2025-03-03 17:00:00-05:00,1.0488,1.04886,1.048535,1.04881,3875.2199763804674,17,0,False,False
2025-03-03 18:00:00-05:00,1.04879,1.0492599999999999,1.048085,1.04855,6516.419945567846,18,0,False,False
2025-03-03 19:00:00-05:00,1.048665,1.048825,1.04772,1.048825,12473.499886743724,19,0,False,False
2025-03-03 20:00:00-05:00,1.0487549999999999,1.0494949999999998,1.04841,1.04884,17954.509812362492,20,0,False,False
2025-03-03 21:00:00-05:00,1.04892,1.04892,1.0480800000000001,1.0480800000000001,18314.09983908385,21,0,False,False
2025-03-03 22:00:00-05:00,1.04803,1.04834,1.047575,1.0477349999999999,17003.369851224124,22,0,False,False
2025-03-03 23:00:00-05:00,1.047745,1.048015,1.0471599999999999,1.0478100000000001,13635.799873545766,23,0,False,False
2025-03-04 00:00:00-05:00,1.047895,1.0485799999999998,1.047705,1.048355,18311.699828729033,0,0,True,False
2025-03-04 01:00:00-05:00,1.0483,1.0489,1.04792,1.0486,11414.159877724946,1,0,True,False
2025-03-04 02:00:00-05:00,1.048855,1.049995,1.0482,1.049315,23562.429778061807,2,0,True,False
2025-03-04 03:00:00-05:00,1.0490650000000001,1.0522900000000002,1.04893,1.051905,33313.38968414813,3,0,True,False
2025-03-04 04:00:00-05:00,1.05185,1.052605,1.05104,1.0512000000000001,24477.569794669747,4,0,True,False
2025-03-04 05:00:00-05:00,1.0508899999999999,1.051895,1.05029,1.051145,19792.289808787405,5,0,False,False
2025-03-04 06:00:00-05:00,1.0510000000000002,1.05442,1.0510000000000002,1.05442,17810.029808975756,6,0,False,False
2025-03-04 07:00:00-05:00,1.054535,1.0554100000000002,1.05373,1.05531,22081.689754143357,7,0,False,False
2025-03-04 08:00:00-05:00,1.05535,1.05582,1.0532,1.0539100000000001,28710.079715915024,8,0,False,False
2025-03-04 09:00:00-05:00,1.0539450000000001,1.0547,1.0521449999999999,1.0521449999999999,33366.49968264252,9,0,False,False
2025-03-04 10:00:00-05:00,1.051585,1.0527549999999999,1.049885,1.052645,34992.98966725916,10,0,False,True
2025-03-04 11:00:00-05:00,1.052625,1.053655,1.05159,1.053375,30753.569822989404,11,0,False,False
2025-03-04 12:00:00-05:00,1.05355,1.05432,1.053115,1.0541800000000001,27695.569817572832,12,0,False,False
2025-03-04 13:00:00-05:00,1.05427,1.0590950000000001,1.053845,1.05907,35728.67977041751,13,0,False,False
2025-03-04 14:00:00-05:00,1.05926,1.0600800000000001,1.058675,1.0600800000000001,24735.909871913493,14,0,False,False
2025-03-04 15:00:00-05:00,1.060575,1.0623049999999998,1.060395,1.060855,25934.269820563495,15,0,False,False
2025-03-04 16:00:00-05:00,1.06101,1.0626950000000002,1.06088,1.0626,17651.619868777692,16,0,False,False
2025-03-04 17:00:00-05:00,1.062475,1.062585,1.0618500000000002,1.061995,5975.949967376888,17,0,False,False
2025-03-04 18:00:00-05:00,1.0624850000000001,1.06369,1.06217,1.06233,8456.78992844373,18,0,False,False
2025-03-04 19:00:00-05:00,1.061995,1.0626799999999998,1.061085,1.0621,13460.489840000868,19,0,False,False
2025-03-04 20:00:00-05:00,1.06215,1.062535,1.06118,1.06128,21013.939761333168,20,0,False,False
2025-03-04 21:00:00-05:00,1.06119,1.0613000000000001,1.06042,1.06043,27097.469786465168,21,0,False,False
2025-03-04 22:00:00-05:00,1.06029,1.06182,1.06029,1.06182,23140.91974428296,22,0,False,False
2025-03-04 23:00:00-05:00,1.061965,1.0625300000000002,1.061625,1.0619,13181.149879343808,23,0,False,False
2025-03-05 00:00:00-05:00,1.06201,1.06318,1.061935,1.06315,13572.449869446456,0,0,True,False
2025-03-05 01:00:00-05:00,1.06323,1.063855,1.06249,1.06324,19925.619843304157,1,0,True,False
2025-03-05 02:00:00-05:00,1.0635949999999998,1.0674700000000001,1.0630899999999999,1.0674700000000001,38619.73968322575,2,0,True,False
2025-03-05 03:00:00-05:00,1.06699,1.069925,1.066055,1.069795,44139.47960564494,3,0,True,False
2025-03-05 04:00:00-05:00,1.07006,1.072105,1.069675,1.0711849999999998,32651.559683948755,4,0,True,False
2025-03-05 05:00:00-05:00,1.07144,1.07144,1.06847,1.069705,22907.02979104966,5,0,False,False
2025-03-05 06:00:00-05:00,1.06975,1.06975,1.06771,1.0678800000000002,19458.659785874188,6,0,False,False
2025-03-05 07:00:00-05:00,1.068125,1.0713,1.068125,1.069575,24151.21977546811,7,0,False,False
2025-03-05 08:00:00-05:00,1.0695350000000001,1.072175,1.069095,1.07159,38701.9595798105,8,0,False,False
2025-03-05 09:00:00-05:00,1.0714700000000001,1.07739,1.0714700000000001,1.0769549999999999,41673.99960844219,9,0,False,False
2025-03-05 10:00:00-05:00,1.0757050000000001,1.0768149999999999,1.0741399999999999,1.07652,50329.429514341056,10,0,False,True
2025-03-05 11:00:00-05:00,1.076285,1.07846,1.0762450000000001,1.07671,35674.06969039142,11,0,False,False
2025-03-05 12:00:00-05:00,1.076425,1.0787499999999999,1.076425,1.078525,32608.08982526511,12,0,False,False
2025-03-05 13:00:00-05:00,1.0787200000000001,1.0787849999999999,1.07647,1.077365,31230.899852752686,13,0,False,False
2025-03-05 14:00:00-05:00,1.07743,1.07907,1.0771000000000002,1.079015,20929.12990796566,14,0,False,False
2025-03-05 15:00:00-05:00,1.079125,1.079625,1.078815,1.079235,11271.969964280725,15,0,False,False
2025-03-05 16:00:00-05:00,1.079225,1.079225,1.078585,1.07884,9246.799908354878,16,0,False,False
2025-03-05 17:00:00-05:00,1.078925,1.07932,1.07892,1.079115,2691.1599835902452,17,0,False,False
2025-03-05 18:00:00-05:00,1.07915,1.07951,1.078765,1.07943,5673.0399407073855,18,0,False,False
2025-03-05 19:00:00-05:00,1.079585,1.08025,1.078825,1.079455,12855.499880842865,19,0,False,False
2025-03-05 20:00:00-05:00,1.07921,1.082,1.0789900000000001,1.0815350000000001,17679.249840535223,20,0,False,False
2025-03-05 21:00:00-05:00,1.08165,1.081865,1.07988,1.08053,20525.109840154648,21,0,False,False
2025-03-05 22:00:00-05:00,1.0803449999999999,1.0803449999999999,1.078945,1.078965,15920.199825458229,22,0,False,False
2025-03-05 23:00:00-05:00,1.078935,1.08037,1.0784500000000001,1.0803500000000001,12296.279868111014,23,0,False,False
2025-03-06 00:00:00-05:00,1.080365,1.08104,1.080075,1.08104,11938.109875842929,0,0,True,False
2025-03-06 01:00:00-05:00,1.081235,1.08198,1.080015,1.0802800000000001,14999.71982294321,1,0,True,False
2025-03-06 02:00:00-05:00,1.080565,1.08203,1.079355,1.07991,29642.91968408972,2,0,True,False
2025-03-06 03:00:00-05:00,1.0796350000000001,1.0815000000000001,1.079475,1.0801349999999998,38696.17961156368,3,0,True,False
2025-03-06 04:00:00-05:00,1.07944,1.080555,1.0781999999999998,1.07999,31196.629697933793,4,0,True,False
2025-03-06 05:00:00-05:00,1.0799500000000002,1.0802200000000002,1.078405,1.0792,27335.199756242335,5,0,False,False
2025-03-06 06:00:00-05:00,1.079175,1.08007,1.0785,1.079925,20161.039797008038,6,0,False,False
2025-03-06 07:00:00-05:00,1.0799349999999999,1.0805850000000001,1.078975,1.0800100000000001,17993.629801370203,7,0,False,False
2025-03-06 08:00:00-05:00,1.07992,1.08436,1.079335,1.082605,41697.46965048462,8,0,False,False
2025-03-06 09:00:00-05:00,1.0821749999999999,1.0839249999999998,1.08121,1.08372,47452.83956247568,9,0,False,False
2025-03-06 10:00:00-05:00,1.08412,1.0851250000000001,1.081295,1.08172,46378.479617357254,10,0,False,True
2025-03-06 11:00:00-05:00,1.08173,1.0832600000000001,1.0816249999999998,1.08176,37777.98977261782,11,0,False,False
2025-03-06 12:00:00-05:00,1.081925,1.08216,1.079255,1.07971,29281.93986070156,12,0,False,False
2025-03-06 13:00:00-05:00,1.07962,1.08003,1.0766,1.078385,24416.279920607805,13,0,False,False
2025-03-06 14:00:00-05:00,1.078405,1.08104,1.078405,1.080175,22799.72992337495,14,0,False,False
2025-03-06 15:00:00-05:00,1.080135,1.0803,1.078605,1.078655,16702.789929904044,15,0,False,False
2025-03-06 16:00:00-05:00,1.078735,1.07903,1.0775450000000002,1.07846,7860.079939424992,16,0,False,False
